asin,title,brand,manufacturer,description,images,price,stars,ratings_quantity,time,is_empty,id,category,method,is_valid
B00F97FHAW,True,False,False,True,True,True,True,True,3.3214871883392334,False,174,beauty_and_personal_care,STATIC_BARE,False
B004BD107O,False,False,False,False,False,False,False,False,0.7092211246490479,True,175,beauty_and_personal_care,STATIC_BARE,False
B0B6CMT476,False,False,False,False,False,False,False,False,0.7034618854522705,True,176,beauty_and_personal_care,STATIC_BARE,False
B005G9E9AW,False,False,False,False,False,False,False,False,0.7123720645904541,True,177,beauty_and_personal_care,STATIC_BARE,False
B07GRD5WLD,False,False,False,False,False,False,False,False,0.7055149078369141,True,178,beauty_and_personal_care,STATIC_BARE,False
B074Y8LM6T,False,False,False,False,False,False,False,False,0.7121772766113281,True,179,beauty_and_personal_care,STATIC_BARE,False
B08CQ9T6KN,False,False,False,False,False,False,False,False,0.6961100101470947,True,180,beauty_and_personal_care,STATIC_BARE,False
B01M4MCUAF,False,False,False,False,False,False,False,False,0.6978743076324463,True,181,beauty_and_personal_care,STATIC_BARE,False
B08V3JGB1F,True,False,False,True,True,True,True,True,3.966675043106079,False,182,beauty_and_personal_care,STATIC_BARE,False
B004INIW1Y,False,False,False,False,False,False,False,False,0.7101047039031982,True,183,beauty_and_personal_care,STATIC_BARE,False
B07VRFC3Y7,False,False,False,False,False,False,False,False,0.7215590476989746,True,184,beauty_and_personal_care,STATIC_BARE,False
B097CNMZF5,False,False,False,False,False,False,False,False,0.7376031875610352,True,185,beauty_and_personal_care,STATIC_BARE,False
B017PCGABI,False,False,False,False,False,False,False,False,0.7448887825012207,True,186,beauty_and_personal_care,STATIC_BARE,False
B08BW46XXK,False,False,False,False,False,False,False,False,0.743973970413208,True,187,beauty_and_personal_care,STATIC_BARE,False
B01N7T7JKJ,True,False,False,False,True,False,True,True,2.651093006134033,False,188,beauty_and_personal_care,STATIC_BARE,False
B01LW1983J,False,False,False,False,False,False,False,False,0.7401731014251709,True,189,beauty_and_personal_care,STATIC_BARE,False
B002MSN3QQ,False,False,False,False,False,False,False,False,0.7278540134429932,True,190,beauty_and_personal_care,STATIC_BARE,False
B08N1CWL7S,False,False,False,False,False,False,False,False,0.7160840034484863,True,191,beauty_and_personal_care,STATIC_BARE,False
B073CWSQ51,False,False,False,False,False,False,False,False,0.7391109466552734,True,192,beauty_and_personal_care,STATIC_BARE,False
B07X6HCLK2,False,False,False,False,False,False,False,False,0.7453708648681641,True,193,beauty_and_personal_care,STATIC_BARE,False
B01I2ZQJSG,False,False,False,False,False,False,False,False,0.7239058017730713,True,194,beauty_and_personal_care,STATIC_BARE,False
B075JRT85B,False,False,False,False,False,False,False,False,0.727243185043335,True,195,beauty_and_personal_care,STATIC_BARE,False
B006IB5T4W,False,False,False,False,False,False,False,False,0.7092630863189697,True,196,beauty_and_personal_care,STATIC_BARE,False
