title,brand,manufacturer,description,images,price,time,asin,stars,ratings_quantity,is_empty,id,category,method,is_valid
True,True,True,True,True,True,7.519107818603516,B093WPZF1Y,True,True,False,485,health_and_household,RAINFOREST,False
True,True,True,True,True,True,12.160802841186523,B003K01BMI,True,True,False,486,health_and_household,RAINFOREST,False
True,True,True,True,True,True,15.360325813293457,B07YD3KQ5S,True,True,False,487,health_and_household,RAINFOREST,False
True,True,True,True,True,True,10.875141143798828,B0C35Z66QV,True,True,False,488,health_and_household,RAINFOREST,False
True,True,True,True,True,True,11.488233804702759,B0CGKVHHCY,True,True,False,489,health_and_household,RAINFOREST,False
True,True,True,True,True,True,8.836459159851074,B07GY22VLW,True,True,False,490,health_and_household,RAINFOREST,False
True,True,True,True,True,True,41.57880091667175,B085V5PPP8,True,True,False,491,health_and_household,RAINFOREST,False
True,True,True,True,True,True,10.622748851776123,B003H03SDQ,True,True,False,492,health_and_household,RAINFOREST,False
True,True,True,True,True,True,9.519234657287598,B07DX89ZHN,True,True,False,493,health_and_household,RAINFOREST,False
True,True,True,True,True,True,10.280816078186035,B09556SRJH,True,True,False,494,health_and_household,RAINFOREST,False
True,True,True,True,True,True,7.99307107925415,B019GU4ILQ,True,True,False,495,health_and_household,RAINFOREST,False
True,True,True,True,True,True,8.463897943496704,B06ZZ3PJQD,True,True,False,496,health_and_household,RAINFOREST,False
True,True,True,True,True,True,8.416553974151611,B0BB3JGBH5,True,True,False,497,health_and_household,RAINFOREST,False
True,True,True,True,True,True,33.73583507537842,B0787K2XWZ,True,True,False,498,health_and_household,RAINFOREST,False
True,True,True,True,True,True,9.65760612487793,B002DYIZEE,True,True,False,499,health_and_household,RAINFOREST,False
True,True,True,True,True,True,10.89983320236206,B0B9YVG4LR,True,True,False,500,health_and_household,RAINFOREST,False
