asin,title,brand,manufacturer,description,images,price,stars,ratings_quantity,time,is_empty,id,category,method,is_valid
B07GCGJBC1,False,False,False,False,False,False,False,False,7.8059611320495605,True,368,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0BZCHMVTK,True,False,False,True,True,True,True,True,4.836000919342041,False,369,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B009USLJBM,False,False,False,False,False,False,False,False,7.378903865814209,True,370,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0040ZEHPK,False,False,False,False,False,False,False,False,7.404137372970581,True,371,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B008J1QP7Y,True,False,False,True,True,True,True,True,7.687711000442505,False,372,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0CFBBBSHY,True,False,False,True,True,True,True,True,4.2541821002960205,False,373,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B00000IZKX,False,False,False,False,False,False,False,False,7.4002461433410645,True,374,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0BVBQDVX8,True,False,False,True,True,True,True,True,9.04403805732727,False,375,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0CD6Y4F9J,True,False,False,True,True,True,True,True,4.554431915283203,False,376,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B00B1Z6EPS,True,False,False,True,True,True,True,True,9.019494771957397,False,377,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B00D8STBHY,True,False,False,True,True,True,True,True,4.157333135604858,False,378,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B09TDP1HCV,True,False,False,True,True,True,True,True,6.162818908691406,False,379,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0C7VSZDSG,True,False,False,True,True,True,True,True,4.255458116531372,False,380,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B08T1NRCFW,True,False,False,True,True,False,True,True,3.514407157897949,False,381,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B071JZ6NQM,True,False,False,True,True,True,True,True,7.855754137039185,False,382,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0CDH1V1RK,True,False,False,True,True,True,True,True,2.507110834121704,False,383,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B09L7MDNH6,True,False,False,True,True,True,True,True,5.141501188278198,False,384,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B00OZAI56M,False,False,False,False,False,False,False,False,7.115642070770264,True,385,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0833W34KP,True,False,False,True,True,True,True,True,5.864819049835205,False,386,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0C23NBZ6W,True,False,False,True,True,True,True,True,3.3506529331207275,False,387,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0C8HWWP4Q,True,False,False,True,True,True,True,True,4.6624839305877686,False,388,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0CLN9M4GC,True,False,False,True,True,True,True,True,4.261648178100586,False,389,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B06WV7VBY5,True,False,False,True,True,True,True,True,5.878606081008911,False,390,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0CPMX764D,True,False,False,True,True,True,True,True,6.12214207649231,False,391,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B09VBZCMGC,True,False,False,True,True,True,True,True,5.108678817749023,False,392,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0CTTYRJJY,True,False,False,True,True,True,True,True,3.1639788150787354,False,393,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0BVNSDG2W,True,False,False,True,True,True,True,True,5.583226919174194,False,394,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0CCWXYKVG,True,False,False,True,True,True,True,True,3.056675910949707,False,395,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0CV2HV7WJ,True,False,False,True,True,False,True,True,8.751834869384766,False,396,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0BZHHVYY9,True,False,False,True,True,True,True,True,4.0501792430877686,False,397,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0CGFF2G5V,True,False,False,True,True,True,True,True,6.48436713218689,False,398,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0C855J5NL,True,False,False,True,True,True,True,True,3.4353349208831787,False,399,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0991XM8YL,True,False,False,True,True,True,True,True,4.117100715637207,False,400,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B00MNV8E0C,True,False,False,True,True,True,True,True,3.5651509761810303,False,401,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B07MHJFRBJ,False,False,False,False,False,False,False,False,7.096759080886841,True,402,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B00LH3DMUO,True,False,False,True,True,True,True,True,3.888171672821045,False,403,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B095CN96JS,False,False,False,False,False,False,False,False,7.077350854873657,True,404,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B07BGLT25K,True,False,False,True,True,True,True,True,4.253839015960693,False,405,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0798DVT68,True,False,False,True,True,True,True,True,5.669607162475586,False,406,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B01NAPQ4QP,True,False,False,True,True,True,True,True,5.970794200897217,False,407,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B01BZ0LXL8,True,False,False,True,True,True,True,True,9.361927270889282,False,408,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0D5FZGY8W,True,False,False,True,True,False,True,True,5.300930023193359,False,409,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B079H53D2B,True,False,False,True,True,False,True,True,4.139063119888306,False,410,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0CKK43XXS,True,False,False,True,True,True,True,True,4.139175891876221,False,411,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B09NW81TH8,True,False,False,True,True,True,True,True,3.160856008529663,False,412,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B07QTD8JCF,False,False,False,False,False,False,False,False,7.102240800857544,True,413,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B09BWFX1L6,True,False,False,True,True,True,True,True,5.859074115753174,False,414,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B09YKYV9N9,True,False,False,True,True,True,True,True,3.501551866531372,False,415,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B01IT9NLHW,False,False,False,False,False,False,False,False,7.070048093795776,True,416,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B09QV3XG8B,True,False,False,True,True,False,True,True,6.749125957489014,False,417,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B07P5K7DQP,False,False,False,False,False,False,False,False,7.12200403213501,True,418,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B07TT8B1JJ,False,False,False,False,False,False,False,False,7.073556900024414,True,419,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B07ND3WR64,True,False,False,True,True,True,True,True,6.841491937637329,False,420,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0035LCFNQ,True,False,False,True,True,True,True,True,5.087533950805664,False,421,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B00DLDH1N2,True,False,False,True,True,False,True,True,3.060969114303589,False,422,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B00C91Q86I,True,False,False,True,True,False,True,True,5.624662160873413,False,423,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B08DVFZTTG,True,False,False,True,True,False,True,True,2.408360004425049,False,424,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B00GL2HMES,True,False,False,True,True,False,True,True,7.4332921504974365,False,425,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B083JHCCV2,True,False,False,True,True,True,True,True,7.6811299324035645,False,426,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B002DYIZH6,True,False,False,True,True,False,True,True,8.03549599647522,False,427,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0C2CY22B8,True,False,False,True,True,False,True,True,6.0204758644104,False,428,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B074CRK54X,False,False,False,False,False,False,False,False,8.16190791130066,True,429,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0CM4NXMV2,True,False,False,True,True,True,True,True,7.74362587928772,False,430,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B00HSC9F2C,True,False,False,True,True,False,True,True,5.2441160678863525,False,431,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B074CR89QG,True,False,False,True,True,True,True,True,2.566685199737549,False,432,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B00AHAWWO0,True,False,False,True,True,True,True,True,7.587633848190308,False,433,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0CM5C15ZD,True,False,False,True,True,True,True,True,7.53616189956665,False,434,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B00GB85JR4,True,False,False,True,True,False,True,True,2.6077229976654053,False,435,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B07BVYZL88,True,False,False,True,True,False,True,True,4.684483766555786,False,436,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B071D4DKTZ,True,False,False,True,True,False,True,True,9.08529806137085,False,437,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B08F7BSLNW,False,False,False,False,False,False,False,False,7.113547086715698,True,438,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B093X8QQ12,True,False,False,True,True,True,True,True,8.458243131637573,False,439,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B01NGTV4J5,True,False,False,True,True,False,True,True,6.889113903045654,False,440,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B07F246YG1,True,False,False,True,True,True,True,True,4.334343910217285,False,441,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B07T9MBNTT,True,False,False,True,True,True,True,True,5.153077840805054,False,442,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B00Y8MP4G6,False,False,False,False,False,False,False,False,7.794114828109741,True,443,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B09F8FZ18G,True,False,False,True,True,True,True,True,4.667219877243042,False,444,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B009108SGS,True,False,False,True,True,False,True,True,6.326124668121338,False,445,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B00GJ82VK4,False,False,False,False,False,False,False,False,7.457545042037964,True,446,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B08GF7YGCD,True,False,False,True,True,False,True,True,2.262204885482788,False,447,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B07B8BSGPL,True,False,False,True,True,False,True,True,2.228583812713623,False,448,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B00TSTZQEY,True,False,False,True,True,True,True,True,4.420854091644287,False,449,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0CV4FQPY1,True,False,False,True,True,True,True,True,2.5231449604034424,False,450,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B084HQ4DYQ,False,False,False,False,False,False,False,False,7.482399940490723,True,451,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B09RTVD1GF,False,False,False,False,False,False,False,False,7.344904899597168,True,452,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B01C5QS1T8,False,False,False,False,False,False,False,False,7.262655258178711,True,453,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B00W5D1MDE,False,False,False,False,False,False,False,False,7.093209981918335,True,454,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B00MH4QM1S,False,False,False,False,False,False,False,False,7.071012258529663,True,455,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B00IRKRK9O,True,False,False,True,True,True,True,True,5.729651927947998,False,456,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B099J2SWXV,True,False,False,True,True,False,True,True,2.657299041748047,False,457,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B095PQ6SX7,False,False,False,False,False,False,False,False,7.102322816848755,True,458,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B09RSC2JT3,False,False,False,False,False,False,False,False,7.135671854019165,True,459,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B08XQZX9K3,False,False,False,False,False,False,False,False,7.090683937072754,True,460,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B09RTVN5GN,True,False,False,True,True,True,True,True,4.374698877334595,False,461,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B01HI7WP0U,True,False,False,True,True,False,True,True,5.058412790298462,False,462,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0BQ4G7LY8,True,False,False,True,True,False,True,True,5.589452743530273,False,463,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0BBPNPZTC,True,False,False,True,True,False,True,True,5.3863019943237305,False,464,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B095KCG1Q2,False,False,False,False,False,False,False,False,7.046196937561035,True,465,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B00K6JUG4K,True,False,False,True,True,False,True,True,3.0033652782440186,False,466,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0CCGJ1DY8,True,False,False,True,True,False,True,True,7.359171152114868,False,467,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B004QQ9LVS,False,False,False,False,False,False,False,False,7.13857102394104,True,468,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B09NW92T8Q,False,False,False,False,False,False,False,False,7.10182785987854,True,469,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B003TS2R1A,True,False,False,True,True,False,True,True,4.631386756896973,False,470,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B08FGZSW8L,True,False,False,True,True,False,True,True,8.20051884651184,False,471,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B00MH4QI26,False,False,False,False,False,False,False,False,7.453296899795532,True,472,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0BJMV9BXJ,True,False,False,True,True,False,True,True,7.8709001541137695,False,473,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B00Q70RCW6,True,False,False,True,True,False,True,True,2.5557329654693604,False,474,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0748J34WZ,True,False,False,True,True,True,True,True,8.753060817718506,False,475,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0756MBLNX,True,False,False,True,True,True,True,True,4.588398218154907,False,476,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B01BMDAVIY,False,False,False,False,False,False,False,False,7.479513883590698,True,477,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B077K3W4K4,True,False,False,True,True,False,True,True,3.246133804321289,False,478,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B09YKRZR22,True,False,False,True,True,True,True,True,3.016416072845459,False,479,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0739KKHWL,True,False,False,True,True,False,True,True,2.206157684326172,False,480,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B004K95PBQ,False,False,False,False,False,False,False,False,7.251551866531372,True,481,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B003FULBQ4,True,False,False,True,True,False,True,True,3.11362624168396,False,482,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B01BUNHFAS,False,False,False,False,False,False,False,False,7.3670899868011475,True,483,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B07RN6TG1J,False,False,False,False,False,False,False,False,7.542938947677612,True,484,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B093WPZF1Y,True,False,False,True,True,True,True,True,6.87872314453125,False,485,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B003K01BMI,True,False,False,True,True,True,True,True,5.780220031738281,False,486,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B07YD3KQ5S,False,False,False,False,False,False,False,False,7.444164752960205,True,487,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0C35Z66QV,True,False,False,True,True,False,True,True,6.1434571743011475,False,488,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0CGKVHHCY,True,False,False,True,True,False,True,True,4.767688751220703,False,489,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B07GY22VLW,True,False,False,True,True,False,True,True,6.682606935501099,False,490,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B085V5PPP8,True,False,False,True,True,False,True,True,4.413910865783691,False,491,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B003H03SDQ,True,False,False,True,True,True,True,True,7.939266204833984,False,492,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B07DX89ZHN,True,False,False,True,True,False,True,True,2.264615297317505,False,493,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B09556SRJH,True,False,False,True,True,True,True,True,4.299060821533203,False,494,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B019GU4ILQ,False,False,False,False,False,False,False,False,7.133294105529785,True,495,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B06ZZ3PJQD,True,False,False,True,True,False,True,True,2.514940023422241,False,496,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0BB3JGBH5,True,False,False,True,True,True,True,True,8.095712184906006,False,497,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0787K2XWZ,True,False,False,True,True,False,True,True,3.7071218490600586,False,498,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B002DYIZEE,True,False,False,True,True,False,True,True,3.60652494430542,False,499,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0B9YVG4LR,True,False,False,True,True,False,True,True,5.339566230773926,False,500,health_and_household,STATIC_ROTATE_USER_AGENT_RETRIES,False
